Date,PM2.5,PM10,NO2,O3,PM2.5_%ER,PM10_%ER,NO2_%ER,O3_%ER,PMmax_%ER,PMmax_source,LP_PM2.5,LP_PM10,LP_PMmax,LP_NO2,LP_O3,LP_total,Total_%ER,AQHI_Band,AQHI_Value,ER_without_PMmax,ER_without_NO2,ER_without_O3,Drop_PMmax,Drop_NO2,Drop_O3,PctDrop_PMmax,PctDrop_NO2,PctDrop_O3,Dominant_driver
2003-11-21,18.1,31.6,45,90,1.1816165783509192,1.3008281038836111,3.2837635349356242,3.936505222580089,1.3008281038836111,PM10,0.0117469,0.0129244,0.0129244,0.03231,0.03861,0.0838444,8.745967191875392,Moderate,4,7.349534280565617,5.288540492709881,4.627307757746757,1.396432911309775,3.457426699165511,4.118659434128635,15.966592152403662,39.531667834031026,47.09209792091015,O3
2003-12-19,23.3,52.5,36,104,1.523661139335175,2.170469307198686,2.6184956504964108,4.5626262322183475,2.170469307198686,PM10,0.015121699999999998,0.021472500000000002,0.021472500000000002,0.025848,0.044616,0.0919365,9.629520512497658,Moderate,5,7.300594052153797,6.832125941389533,4.84579860209946,2.328926460343861,2.797394571108125,4.783721910398198,24.18527960266835,29.050195879198043,49.67767506377552,O3
2003-12-25,21.4,41.2,41,110,1.3985494662393627,1.6993575563739816,2.9875581206395108,4.832117118118129,1.6993575563739816,PM10,0.013888599999999997,0.016850800000000003,0.016850800000000003,0.029438,0.04719,0.0934788,9.798732576325197,Moderate,5,7.964037546118785,6.613589621871685,4.73768497168765,1.8346950302064116,3.1851429544535117,5.0610476046375465,18.723799388496776,32.50566264201519,51.65002274748866,O3
2003-12-31,21.0,46.9,40,132,1.3722298192359261,1.936725849488763,2.913639593835593,5.8262063675463605,1.936725849488763,PM10,0.013628999999999999,0.0191821,0.0191821,0.02872,0.056628000000000005,0.10453010000000001,11.018881004648318,Moderate,5,8.909600616925339,7.875769861799964,4.906794654499103,2.109280387722979,3.143111142848354,6.112086350149215,19.142419151574273,28.524776168491446,55.46921096226405,O3
2004-01-01,19.1,41.2,38,116,1.247304761019885,1.6993575563739816,2.765961665508554,5.102302567077399,1.6993575563739816,PM10,0.0123959,0.016850800000000003,0.016850800000000003,0.027284,0.049764,0.0938988,9.844857729611412,Moderate,5,8.00939196564956,6.888366487674058,4.512322800451751,1.835465763961853,2.9564912419373544,5.332534929159661,18.64390338969684,30.030817337713323,54.165688074094106,O3
2004-01-04,21.1,41.0,58,73,1.3788090904462313,1.6910388891639982,4.252327439462378,3.1812536623204934,1.6910388891639982,PM10,0.0136939,0.016769,0.016769,0.041644,0.031317000000000005,0.08973,9.387889652767335,Moderate,5,7.568858424184621,4.926088788077276,6.015274839322271,1.8190312285827135,4.461800864690058,3.3726148134450638,19.376359286951192,47.527197588808704,35.925164634321135,NO2
2004-01-12,25.3,79.1,49,108,1.6555244122445023,3.2880912152919883,3.5808208739599,4.7422097374126615,3.2880912152919883,PM10,0.0164197,0.032351899999999996,0.032351899999999996,0.035182,0.046332000000000005,0.11386589999999999,12.060184210089187,Moderate,6,8.492840647536791,8.18622913449123,6.986652745843913,3.567343562552395,3.873955075597957,5.073531464245273,29.579511393930975,32.12185658289633,42.06844087838152,O3
2004-01-21,20.8,44.3,40,114,1.3590725577301344,1.828383950817547,2.913639593835593,5.012163466678676,1.828383950817547,PM10,0.0134992,0.0181187,0.0181187,0.02872,0.048906000000000005,0.0957447,10.047807607457537,Moderate,5,8.071839439787176,6.932189009909706,4.795296063371479,1.975968167670361,3.115618597547831,5.252511544086058,19.665664838205966,31.007944412026784,52.275200215692976,O3
2004-01-22,19.2,45.5,28,118,1.2538759243308162,1.8783735881141128,2.0307446483558644,5.192519040012322,1.8783735881141128,PM10,0.0124608,0.0186095,0.0186095,0.020104,0.050622,0.0893355,9.3447446412124,Moderate,5,7.328710490888102,7.168427534331823,3.9472632075867375,2.0160341503242973,2.1763171068805764,5.397481433625662,21.57398867201934,23.289208966530072,57.75953908704546,O3
2004-01-24,15.2,30.7,38,130,0.9913617532536056,1.2635461312266116,2.765961665508554,5.735446424066604,1.2635461312266116,PM10,0.009864799999999998,0.012556300000000001,0.012556300000000001,0.027284,0.05577,0.09561030000000001,10.033018175987142,Moderate,5,8.660048339010618,7.0714625666930875,4.064456998350896,1.372969836976523,2.961555609294054,5.9685611776362455,13.684514598633601,29.51809273486808,59.48918932411884,O3
2004-01-28,18.8,35.7,26,122,1.2275938297043432,1.4708419708179266,1.8843336472990524,5.373184369204331,1.4708419708179266,PM10,0.012201199999999999,0.014601300000000001,0.014601300000000001,0.018668,0.052338,0.0856073,8.937844538031436,Moderate,4,7.358766737503708,6.923057390893939,3.382891188271686,1.5790778005277284,2.014787147137498,5.55495334975975,17.6673222924005,22.5422039795431,62.150928292865906,O3
2004-02-15,17.7,37.8,23,114,1.155353239816015,1.558032715691926,1.6651109801961494,5.012163466678676,1.558032715691926,PM10,0.011487299999999999,0.0154602,0.0154602,0.016514,0.048906000000000005,0.08088020000000001,8.424099671450813,Moderate,4,6.760732531103852,6.648287328945424,3.249086669712109,1.6633671403469608,1.7758123425053896,5.175013001738704,19.745340216997846,21.080144012583318,61.43105143065638,O3
2004-02-20,21.9,52.9,47,104,1.4314586347649705,2.1871857633461778,3.4321855608813845,4.5626262322183475,2.1871857633461778,PM10,0.014213099999999998,0.021636100000000002,0.021636100000000002,0.033746,0.044616,0.0999981,10.516881825289804,Moderate,5,8.15140959183891,6.849605106950296,5.694439598186762,2.3654722334508946,3.667276718339508,4.822442227103042,22.4921442757175,34.87038058677104,45.85429699805678,O3
2004-02-21,30.8,82.5,49,84,2.0190321911781384,3.4318235488654425,3.5808208739599,3.669316677315848,3.4318235488654425,PM10,0.0199892,0.0337425,0.0337425,0.035182,0.036036,0.1049605,11.066673815307793,Moderate,5,7.381529208788762,7.227064699995855,7.135531876820589,3.6851446065190308,3.839609115311937,3.9311419384872037,33.29947794631496,34.69524067837675,35.522343967972716,O3
2004-02-29,20.4,53.5,30,80,1.3327631576020238,2.2122655758996412,2.177366046639251,3.491572677865351,2.2122655758996412,PM10,0.013239599999999997,0.0218815,0.0218815,0.02154,0.03432,0.0777415,8.084322458122895,Moderate,4,5.744963042486173,5.781081114174902,4.437800742050024,2.3393594156367215,2.3032413439479926,3.6465217160728702,28.93698795112014,28.490221114742425,45.10608940900112,O3
2004-03-19,20.7,40.6,32,92,1.3524945673792255,1.6744035960058135,2.3241981444966697,4.025721012161676,1.6744035960058135,PM10,0.013434299999999998,0.016605400000000003,0.016605400000000003,0.022976,0.039468,0.0790494,8.225778428433085,Moderate,4,6.443484889725615,5.767531425560279,4.03751819781224,1.7822935387074699,2.458247002872805,4.188260230620845,21.667171735951758,29.88467321677023,50.91627822290686,O3
2004-03-20,21.4,41.1,34,137,1.3985494662393627,1.6951981377106184,2.471241244710054,6.053447208878682,1.6951981377106184,PM10,0.013888599999999997,0.016809900000000003,0.016809900000000003,0.024412,0.058773000000000006,0.09999490000000001,10.516528171833816,Moderate,5,8.674283737741284,7.8512632709415,4.208331817979305,1.8422444340925317,2.665264900892316,6.308196353854511,17.51761041278408,25.34358162069718,59.9836395698498,O3
2004-03-25,19.5,39.9,53,104,1.273591973268351,1.6452983808666222,3.8787325879570567,4.5626262322183475,1.6452983808666222,PM10,0.012655499999999998,0.0163191,0.0163191,0.038054,0.044616,0.0989891,10.40542653018035,Moderate,5,8.618330890711135,6.282993428608652,5.587847693291481,1.7870956394692143,4.122433101571698,4.817578836888869,17.174650498812756,39.61810781725107,46.29871560685911,O3
2004-03-26,34.3,68.5,45,102,2.251031816620741,2.841265309020913,3.2837635349356242,4.472949975526586,2.841265309020913,PM10,0.022260699999999998,0.0280165,0.0280165,0.03231,0.043758000000000005,0.1040845,10.969422011554686,Moderate,5,7.903594610694453,7.441303660492005,6.218329278104928,3.0658274008602326,3.5281183510626812,4.751092733449758,27.948850884128905,32.16321103651882,43.312151984354095,O3
2004-03-30,20.4,55.8,53,79,1.3327631576020238,2.3084618929708034,3.8787325879570567,3.4471843151711035,2.3084618929708034,PM10,0.013239599999999997,0.0228222,0.0228222,0.038054,0.033891000000000004,0.0947672,9.940288434078504,Moderate,5,7.459623964527662,5.8352231444381175,6.276733544651103,2.4806644695508417,4.105065289640386,3.6635548894274006,24.95565884231615,41.29724521440347,36.85561957002733,NO2
2004-03-31,18.9,40.3,62,94,1.2341637137343042,1.6619289120220815,4.552170492390828,4.11501338173883,1.6619289120220815,PM10,0.012266099999999999,0.0164827,0.0164827,0.044516,0.040326,0.1013247,10.663590811273949,Moderate,5,8.854506299051113,5.845330890885614,6.289753241950491,1.8090845122228352,4.818259920388335,4.373837569323458,16.96505937109105,45.184216139410466,41.01655480534073,NO2
2004-04-11,11.2,40.9,32,98,0.7295281851596114,1.6868798107271488,2.3241981444966697,4.293828123871668,1.6868798107271488,PM10,0.007268799999999999,0.0167281,0.0167281,0.022976,0.042042,0.0817461,8.51802475835408,Moderate,4,6.7178233419512345,6.053139654327722,4.050284384484648,1.800201416402846,2.464885104026359,4.467740373869432,21.134024230644464,28.937285039103873,52.45042718956271,O3
2004-04-16,18.3,36.4,49,94,1.1947508045756283,1.4998972319363313,3.5808208739599,4.11501338173883,1.4998972319363313,PM10,0.011876699999999999,0.0148876,0.0148876,0.035182,0.040326,0.09039559999999999,9.460722468192317,Moderate,5,7.843185513838291,5.676631585481684,5.1344267390653675,1.6175369543540263,3.7840908827106334,4.32629572912695,17.097393563676675,39.99790603131041,45.729020628945534,O3
2004-04-17,22.4,39.7,45,82,1.464378484048634,1.6369841355163395,3.2837635349356242,3.5804065515050443,1.6369841355163395,PM10,0.014537599999999998,0.016237300000000003,0.016237300000000003,0.03231,0.035178,0.0837253,8.73301631842267,Moderate,4,6.981742171181438,5.276001374256523,4.9745023585667125,1.751274147241233,3.457014944166148,3.758513959855958,20.053485340990896,39.5855775154505,43.037981641316904,O3
2004-04-23,18.9,42.1,40,75,1.2341637137343042,1.7367999807458956,2.913639593835593,3.2698211679893507,1.7367999807458956,PM10,0.012266099999999999,0.017218900000000002,0.017218900000000002,0.02872,0.032175,0.07811390000000001,8.124580555398753,Moderate,4,6.278731566023077,5.063411402151297,4.7010436664862265,1.8458489893756758,3.061169153247456,3.423536888912526,22.719314268465418,37.67787312064154,42.13801396353439,O3
2004-04-24,20.1,76.2,28,61,1.3130355891563417,3.165653836143334,2.0307446483558644,2.6514414751221738,3.165653836143334,PM10,0.0130449,0.031165800000000004,0.031165800000000004,0.020104,0.026169,0.0774388,8.051610284952005,Moderate,4,4.736030129338387,5.901030770035809,5.26068483036215,3.3155801556136186,2.1505795149161964,2.790925454589855,41.179093849217296,26.709930545638866,34.66294760696421,PMmax
2004-05-06,28.4,38.3,47,59,1.8602510375014703,1.5788034571182052,3.4321855608813845,2.5634043116804506,1.8602510375014703,PM2.5,0.018431599999999996,0.0156647,0.018431599999999996,0.033746,0.025311,0.07748859999999999,8.056991389132584,Moderate,4,6.083570665214322,4.471341104485305,5.356283865888112,1.9734207239182622,3.5856502846472793,2.700707523244472,24.493270857655972,44.50358839260607,33.520049765564295,NO2
2004-05-14,22.5,42.7,49,59,1.4709637359013428,1.761769255065837,3.5808208739599,2.5634043116804506,1.761769255065837,PM10,0.0146025,0.017464300000000002,0.017464300000000002,0.035182,0.025311,0.07795730000000001,8.107649571814402,Moderate,4,6.236016102316988,4.3703348357925,5.405675930262133,1.8716334694974144,3.7373147360219026,2.7019736415522697,23.084784966582657,46.09615527802755,33.32622627087221,NO2
2004-05-15,35.8,53.5,53,67,2.3506216635871047,2.2122655758996412,3.8787325879570567,2.9160066347670988,2.3506216635871047,PM2.5,0.023234199999999997,0.0218815,0.023234199999999997,0.038054,0.028743,0.09003119999999999,9.420842247542405,Moderate,5,6.907843322333873,5.335172582022674,6.320528580029294,2.5129989252085316,4.085669665519731,3.1003136675131104,26.674885951562267,43.368411848585524,32.909092266372284,NO2
2004-05-16,38.2,52.3,49,63,2.510167213708381,2.1621121046236036,3.5808208739599,2.739554206864292,2.510167213708381,PM2.5,0.0247918,0.0213907,0.0247918,0.035182,0.027027000000000002,0.08700079999999999,9.089755243597054,Moderate,4,6.418473609717035,5.318488812075151,6.180872679228044,2.671281633880019,3.7712664315219033,2.9088825643690095,29.387827969974285,41.489196688529475,32.00176997524841,NO2
2004-05-31,34.0,60.8,49,49,2.2311254786709256,2.5178967717169654,3.5808208739599,2.124349752579402,2.5178967717169654,PM10,0.022066,0.0248672,0.0248672,0.035182,0.021021,0.0810702,8.444702207567346,Moderate,4,5.781239785915582,4.695735458136552,6.188879018863269,2.663462421651764,3.748966749430794,2.2558231887040767,31.540039615192356,44.39430375734651,26.712880256246578,NO2
2004-06-02,19.7,39.6,45,139,1.2867381386741705,1.6328272678737266,3.2837635349356242,6.144480114115658,1.6328272678737266,PM10,0.012785299999999998,0.0161964,0.0161964,0.03231,0.059631,0.1081374,11.420082606308535,Moderate,6,9.63001384644997,7.877636128761734,4.970208989220248,1.7900687598585652,3.542446477546801,6.449873617088286,15.674744409201722,31.01944705364853,56.478344679620186,O3
2004-06-17,40.5,27.6,43,55,2.6632984013368555,1.135235440838045,3.135554490062109,2.3875564305146035,2.6632984013368555,PM2.5,0.0262845,0.0112884,0.0262845,0.030874,0.023595,0.0807535,8.410363208245752,Moderate,4,5.597974053436472,5.114442584096368,5.8823620640058305,2.8123891548092796,3.2959206241493835,2.528001144239921,33.43956836551287,39.188802463584125,30.05816849576008,NO2
2004-07-02,21.4,45.6,43,157,1.3985494662393627,1.8825404988066063,3.135554490062109,6.9673006108155855,1.8825404988066063,PM10,0.013888599999999997,0.0186504,0.0186504,0.030874,0.067353,0.11687739999999999,12.398162109629629,Moderate,6,10.321318608016238,8.981003365294393,5.077123072006295,2.076843501613391,3.417158744335236,7.321039037623334,16.751220731339775,27.561816938021284,59.049389521508964,O3
2004-07-05,26.8,52.5,53,77,1.754534250479245,2.170469307198686,3.8787325879570567,3.35846469718748,2.170469307198686,PM10,0.017393199999999998,0.021472500000000002,0.021472500000000002,0.038054,0.033033,0.09255949999999999,9.697840983393856,Moderate,5,7.367463149809383,5.601828449831725,6.133388595485667,2.330377833584473,4.096012533562131,3.5644523879081893,24.029862291770986,42.236334258067934,36.755112751506196,NO2
2004-08-03,16.9,34.3,40,94,1.1028470122100842,1.4127563981919167,2.913639593835593,4.11501338173883,1.4127563981919167,PM10,0.010968099999999998,0.0140287,0.0140287,0.02872,0.040326,0.0830747,8.66229762529127,Moderate,4,7.148549634756396,5.585904894767735,4.367558621809664,1.513747990534874,3.0763927305235352,4.294739003481606,17.475132534296574,35.51474289617348,49.5796749229936,O3
2004-08-05,32.1,48.0,43,67,2.105141968939628,1.982597500502603,3.135554490062109,2.9160066347670988,2.105141968939628,PM2.5,0.020832899999999998,0.019632,0.020832899999999998,0.030874,0.028743,0.0804499,8.377454817722185,Moderate,4,6.142994101796173,5.082534683192286,5.306704332530998,2.234460715926012,3.2949201345298995,3.070750485191187,26.67230996219873,39.3308016124375,36.65493341360829,NO2
2004-08-06,53.1,37.0,49,37,3.5062591740105953,1.5248083631878462,3.5808208739599,1.5999645257271045,3.5062591740105953,PM2.5,0.0344619,0.015133,0.0344619,0.035182,0.015873,0.08551689999999999,8.92799700200053,Moderate,4,5.238077263400198,5.16232260270193,7.212632908368599,3.6899197386003326,3.765674399298601,1.7153640936319317,41.32976005450627,42.17826684366955,19.213313952139135,NO2
2004-08-26,16.9,33.2,53,69,1.1028470122100842,1.3671410610278878,3.8787325879570567,3.004346460825724,1.3671410610278878,PM10,0.010968099999999998,0.013578800000000002,0.013578800000000002,0.038054,0.029601000000000002,0.0812338,8.462445212186708,Moderate,4,6.99960961401398,4.412561175935115,5.29890139484237,1.4628355981727283,4.049884036251593,3.1635438173443378,17.286204654726852,47.85713744319885,37.38332997167935,NO2
2004-08-27,23.1,40.0,62,73,1.5104842233196303,1.649455758588192,4.552170492390828,3.1812536623204934,1.649455758588192,PM10,0.014991899999999999,0.01636,0.01636,0.044516,0.031317000000000005,0.092193,9.657644091203888,Moderate,5,7.878240245215573,4.883182792637131,6.2767122893065075,1.7794038459883152,4.774461298566758,3.380931801897381,18.424823167888153,49.43712207116125,35.007831826984685,NO2
2004-08-28,17.4,32.3,49,77,1.135660209718914,1.3298346830634244,3.5808208739599,3.35846469718748,1.3298346830634244,PM10,0.011292599999999998,0.013210699999999999,0.013210699999999999,0.035182,0.033033,0.08142569999999999,8.483261152648524,Moderate,4,7.059546176068854,4.732961408612568,4.95827455494362,1.42371497657967,3.7502997440359556,3.5249865977049035,16.782637607887125,44.20823167591735,41.552258433118986,NO2
2004-09-01,59.4,84.1,23,114,3.930331577528934,3.4995314858165205,1.6651109801961494,5.012163466678676,3.930331577528934,PM2.5,0.0385506,0.0343969,0.0385506,0.016514,0.048906000000000005,0.1039706,10.956783314175045,Moderate,5,6.760732531103852,9.139489687655855,5.660886940380627,4.196050783071192,1.8172936265191897,5.295896373794418,38.29637460880206,16.58601411025547,48.33440821032751,O3
2004-09-02,27.2,59.1,41,114,1.780953156596321,2.4466408530823935,2.9875581206395108,5.012163466678676,2.4466408530823935,PM10,0.0176528,0.024171900000000003,0.024171900000000003,0.029438,0.048906000000000005,0.10251590000000001,10.795491825295468,Moderate,5,8.14946288398668,7.581433958760075,5.507293791211043,2.6460289413087885,3.2140578665353923,5.288198034084425,24.510499235511837,29.772222688403776,48.98524420808118,O3
2004-09-03,23.3,41.5,40,86,1.523661139335175,1.7118368331341172,2.913639593835593,3.7583031207501616,1.7118368331341172,PM10,0.015121699999999998,0.016973500000000002,0.016973500000000002,0.02872,0.036894,0.08258750000000001,8.609370248044247,Moderate,4,6.781446122368284,5.534475971006114,4.675353182721742,1.8279241256759624,3.0748942770381325,3.9340170653225046,21.231798296643174,35.71567011810931,45.69459730479332,O3
2004-09-06,49.4,35.8,49,39,3.258007776186611,1.4749922131264137,3.5808208739599,1.6871747031061979,3.258007776186611,PM2.5,0.032060599999999995,0.0146422,0.032060599999999995,0.035182,0.016731,0.08397359999999998,8.760018078504306,Moderate,4,5.328410281015095,5.000150762317879,6.955492072671454,3.431607797489211,3.759867316186427,1.8045260058328516,39.173524149565765,42.920771195810026,20.599569426242077,NO2
2004-09-21,12.1,23.6,51,77,0.7883814890066843,0.9699134659059583,3.7296697806715295,3.35846469718748,0.9699134659059583,PM10,0.0078529,0.0096524,0.0096524,0.036618,0.033033,0.0793034,8.253271267596674,Moderate,4,7.213394120764538,4.3609523644391635,4.735757816014052,1.0398771468321355,3.89231890315751,3.517513451582621,12.599575527279919,47.16092294747681,42.61962726698198,NO2
2004-09-22,14.0,21.5,45,86,0.9127402998879486,0.8832276397871874,3.2837635349356242,3.7583031207501616,0.9127402998879486,PM2.5,0.009085999999999999,0.008793500000000001,0.009085999999999999,0.03231,0.036894,0.07829,8.143622970670016,Moderate,4,7.165480443097327,4.705346967813151,4.226476067959961,0.9781425275726887,3.438276002856865,3.917146902710055,12.01114701767943,42.22047134598596,48.10078900776729,O3
2004-09-26,13.8,30.8,47,94,0.8996426762512,1.2676878949618775,3.4321855608813845,4.11501338173883,1.2676878949618775,PM10,0.0089562,0.012597200000000001,0.012597200000000001,0.033746,0.040326,0.0866692,9.053587077771596,Moderate,4,7.688433837736586,5.4348668032170755,4.743382856731171,1.36515324003501,3.61872027455452,4.310204221040425,15.078589605513818,39.97001678416743,47.60769608791697,O3
2004-09-27,18.6,38.3,49,75,1.2144553407316128,1.5788034571182052,3.5808208739599,3.2698211679893507,1.5788034571182052,PM10,0.0120714,0.0156647,0.0156647,0.035182,0.032175,0.0830217,8.656538676130632,Moderate,4,6.967728480873769,4.900248674749363,5.2161584548294115,1.6888101952568624,3.7562900013812683,3.4403802213012202,19.509070061843012,43.392516823598186,39.74313926174276,NO2
2004-10-01,45.4,71.3,30,120,2.9902976261207748,2.959106589090865,2.177366046639251,5.282812951897586,2.9902976261207748,PM2.5,0.029464599999999997,0.0291617,0.029464599999999997,0.02154,0.051480000000000005,0.10248460000000001,10.792023980673381,Moderate,5,7.575205174058941,8.431082408311363,5.232773397964663,3.21681880661444,2.3609415723620177,5.559250582708718,29.807372670550002,21.87672652127209,51.51258552301551,O3
2004-10-02,22.0,40.5,21,116,1.4380417500501563,1.6702451979385469,1.5192246522813146,5.102302567077399,1.6702451979385469,PM10,0.014277999999999999,0.0165645,0.0165645,0.015078,0.049764,0.08140649999999999,8.4811782940299,Moderate,4,6.699042657791732,6.857768728626845,3.2148446270205078,1.782135636238169,1.6234095654030556,5.266333667009393,21.012830699392985,19.14132104198082,62.09436335888008,O3
2004-10-13,18.0,43.4,47,116,1.1750501045193484,1.7909078205901707,3.4321855608813845,5.102302567077399,1.7909078205901707,PM10,0.011682,0.017750600000000002,0.017750600000000002,0.033746,0.049764,0.1012606,10.656497502445927,Moderate,5,8.70960861993848,6.9845879233715324,5.284560661098547,1.9468888825074462,3.671909579074394,5.371936841347379,18.26950066905742,34.45700220200494,50.40996669041014,O3
2004-10-14,22.5,70.6,41,98,1.4709637359013428,2.9296336161318104,2.9875581206395108,4.293828123871668,2.9296336161318104,PM10,0.0146025,0.0288754,0.0288754,0.029438,0.042042,0.10035540000000001,10.55637656248063,Moderate,5,7.409666855312214,7.349255172139335,6.0047162437750545,3.146709707168416,3.2071213903412943,4.551660318705575,29.808615565613877,30.380892263165503,43.117638820151996,O3
2004-11-01,22.4,47.4,34,90,1.464378484048634,1.957574041579968,2.471241244710054,3.936505222580089,1.957574041579968,PM10,0.014537599999999998,0.0193866,0.0193866,0.024412,0.03861,0.0824086,8.589941769636077,Moderate,4,6.505027007950703,5.971139268542736,4.477191663401281,2.084914761685374,2.6188025010933416,4.112750106234796,24.271582015319108,30.486848122188032,47.87867271432083,O3
2004-11-02,27.0,66.9,38,82,1.7677428462442801,2.7739880005389184,2.765961665508554,3.5804065515050443,2.7739880005389184,PM10,0.017522999999999997,0.027362100000000004,0.027362100000000004,0.027284,0.035178,0.0898241,9.398183537503346,Moderate,5,6.445400889697583,6.453714600153226,5.6166771107481805,2.952782647805763,2.94446893735012,3.7815064267551657,31.418652721802214,31.33019189932022,40.23656711602946,O3
2004-11-04,15.7,32.0,41,84,1.024138767925531,1.3174022750916503,2.9875581206395108,3.669316677315848,1.3174022750916503,PM10,0.010189299999999998,0.013088,0.013088,0.029438,0.036036,0.07856199999999999,8.17304203692968,Moderate,4,6.766497766320501,5.035058613794763,4.344318554382154,1.4065442706091789,3.1379834231349166,3.8287234825475256,17.20955629805579,38.39431400151889,46.84575786160817,O3
2004-11-10,17.0,31.0,43,94,1.1094087999088842,1.2759719306441264,3.135554490062109,4.11501338173883,1.2759719306441264,PM10,0.011033,0.012679000000000001,0.012679000000000001,0.030874,0.040326,0.08387900000000001,8.74972986743414,Moderate,4,7.379596358658702,5.4434917280761885,4.451535215869473,1.3701335087754387,3.3062381393579523,4.298194651564668,15.65915210565501,37.78674529900095,49.12374115185242,O3
2004-11-18,21.8,40.8,38,114,1.4248759467101024,1.6827209023931422,2.765961665508554,5.012163466678676,1.6827209023931422,PM10,0.0141482,0.0166872,0.0166872,0.027284,0.048906000000000005,0.09287720000000001,9.732697524142608,Moderate,5,7.9167596522881745,6.7792250913877306,4.495225982999385,1.815937871854434,2.953472432754878,5.237471541143224,18.65811474516575,30.345877136616974,53.813154350593194,O3
2004-11-27,16.8,40.9,51,141,1.096285650357487,1.6868798107271488,3.7296697806715295,6.23559115910246,1.6868798107271488,PM10,0.0109032,0.0167281,0.0167281,0.036618,0.060489,0.1138351,12.056732809567361,Moderate,6,10.197827898881284,8.027657898172013,5.479464637935627,1.8589049106860767,4.029074911395348,6.577268171631734,15.417982135350819,33.41763457010644,54.552657635512034,O3
2004-11-28,20.2,68.9,51,130,1.3196110185364596,2.858091516371708,3.7296697806715295,5.735446424066604,2.858091516371708,PM10,0.013109799999999998,0.028180100000000003,0.028180100000000003,0.036618,0.05577,0.1205681,12.813756451803627,Moderate,6,9.679029416803164,8.757462248110603,6.694358672633283,3.134727035000463,4.0562942036930245,6.119397779170344,24.463763196929094,31.65577728084626,47.75647018255131,O3
2004-11-30,25.4,55.7,53,139,1.6621220698705308,2.3042775624495304,3.8787325879570567,6.144480114115658,2.3042775624495304,PM10,0.0164846,0.0227813,0.0227813,0.038054,0.059631,0.1204663,12.802272595935026,Moderate,6,10.261540654619461,8.590343553163926,6.272386915138295,2.540731941315565,4.2119290427711,6.529885680796731,19.845944712365345,32.89985439076239,51.005675999041756,O3
2004-12-10,15.9,35.4,47,98,1.0372525522037934,1.458392262313346,3.4321855608813845,4.293828123871668,1.458392262313346,PM10,0.0103191,0.0144786,0.0144786,0.033746,0.042042,0.0902666,9.446602945722681,Moderate,5,7.87338583362962,5.814841243300584,4.9406325518428496,1.5732171120930607,3.6317617024220974,4.5059703938798314,16.653786775333838,38.44516090375662,47.69937320081909,O3
2005-01-01,12.6,33.1,30,112,0.8210926258947815,1.3629952297413261,2.177366046639251,4.922101672459012,1.3629952297413261,PM10,0.0081774,0.013537900000000002,0.013537900000000002,0.02154,0.048048,0.0831259,8.667861277357947,Moderate,4,7.206639889695454,6.352184913198955,3.570038671730291,1.4612213876624924,2.3156763641589917,5.097822605627655,16.857923089741554,26.71566018491742,58.81292330951475,O3
2005-01-12,16.0,32.9,43,82,1.0438100826839936,1.3547040758443485,3.135554490062109,3.5804065515050443,1.3547040758443485,PM10,0.010384,0.0134561,0.0134561,0.030874,0.035178,0.0795081,8.275432980399057,Moderate,4,6.828226639955348,4.983614540834425,4.532736050383646,1.4472063404437083,3.291818439564632,3.742696930015411,17.487983334183458,39.778201906311544,45.2265994888757,O3
2005-01-13,31.8,63.0,30,147,2.085264032978129,2.6101838889796003,2.177366046639251,6.509393803576713,2.6101838889796003,PM10,0.0206382,0.025767,0.025767,0.02154,0.06306300000000001,0.11037000000000001,11.669116976359973,Moderate,6,8.828493180737107,9.289484840887518,4.844383193372348,2.840623795622866,2.3796321354724554,6.824733782987625,24.343091267124834,20.39256389573661,58.485434646114165,O3
2005-01-14,20.1,51.6,28,163,1.3130355891563417,2.132867278524664,2.0307446483558644,7.24298910146135,2.132867278524664,PM10,0.0130449,0.021104400000000002,0.021104400000000002,0.020104,0.069927,0.11113540000000001,11.754621236799846,Moderate,6,9.420820363376148,9.5303397245182,4.2069250149957105,2.333800873423698,2.224281512281646,7.547696221804135,19.85432645092244,18.922613221412472,64.21045876131495,O3
2005-02-04,16.8,44.8,40,102,1.096285650357487,1.8492099847248644,2.913639593835593,4.472949975526586,1.8492099847248644,PM10,0.0109032,0.0183232,0.0183232,0.02872,0.043758000000000005,0.0908012,9.50512874220899,Moderate,5,7.516915210861574,6.404874197810639,4.816728892848565,1.9882135313474159,3.100254544398351,4.688399849360425,20.917270930991677,32.61664968966904,49.32494842011831,O3
2005-02-06,25.9,38.1,56,61,1.695116781584649,1.5704946508302342,4.102728534979994,2.6514414751221738,1.695116781584649,PM2.5,0.016809099999999997,0.015582900000000002,0.016809099999999997,0.040208,0.026169,0.0831861,8.674403279519138,Moderate,4,6.862951456090305,4.391503286105514,5.867391356463947,1.8114518234288335,4.282899993413625,2.8070119230551915,20.882725474682456,49.37400136244352,32.35971204708385,NO2
2005-02-12,14.0,29.2,40,92,0.9127402998879486,1.2014399986792323,2.913639593835593,4.025721012161676,1.2014399986792323,PM10,0.009085999999999999,0.0119428,0.0119428,0.02872,0.039468,0.0801308,8.342877089059876,Moderate,4,7.056655607344964,5.275527633316246,4.150085224012523,1.2862214817149118,3.0673494557436296,4.192791865047353,15.417001449075055,36.766087082427305,50.25594672304853,O3
