Date,NO2,O3,PM2.5,PM10,Date_raw,PM2.5_%ER,PM10_%ER,NO2_%ER,O3_%ER,PMmax_%ER,PMmax_source,LP_PM2.5,LP_PM10,LP_NO2,LP_O3,LP_PMmax,LP_total,Total_%ER,AQHI_Band
2009-09-10,15,51,3.7,14.8,9/10/2009,0.24041854299770016,0.607155763724454,1.0828205219063136,2.212010045555113,0.607155763724454,PM10,0.0024013,0.006053200000000001,0.01077,0.021879000000000003,0.006053200000000001,0.038702200000000006,3.946088610148979,Low
2009-10-10,21,55,3.3,9.9,10/10/2009,0.21439950776085404,0.40573086809221337,1.5192246522813146,2.3875564305146035,0.40573086809221337,PM10,0.0021417,0.0040491,0.015078,0.023595,0.0040491,0.0427221,4.364782481673157,Low
2009-11-10,23,55,3.3,12.9,11/10/2009,0.21439950776085404,0.5290043126596311,1.6651109801961494,2.3875564305146035,0.5290043126596311,PM10,0.0021417,0.005276100000000001,0.016514,0.023595,0.005276100000000001,0.0453851,4.643076281154235,Low
2009-12-10,26,71,7.5,22.1,12/10/2009,0.48793655221230914,0.9079874217509998,1.8843336472990524,3.0927621149807294,0.9079874217509998,PM10,0.004867499999999999,0.0090389,0.018668,0.030459,0.0090389,0.0581659,5.989081701204957,Low
2009-10-13,21,67,10.5,33.8,13/10/2009,0.6837771536387649,1.392019609917372,1.5192246522813146,2.9160066347670988,1.392019609917372,PM10,0.006814499999999999,0.0138242,0.015078,0.028743,0.0138242,0.0576452,5.933907552199447,Low
2009-10-14,17,57,14.4,71.9,14/10/2009,0.9389406479278328,2.9843758542598575,1.228079723320863,2.4754426517293426,2.9843758542598575,PM10,0.009345599999999999,0.029407100000000005,0.012206,0.024453000000000003,0.029407100000000005,0.06606610000000002,6.829732928570276,Low
2009-10-15,23,55,6.5,16.9,15/10/2009,0.42274103962212095,0.69360436984931,1.6651109801961494,2.3875564305146035,0.69360436984931,PM10,0.0042185,0.0069121,0.016514,0.023595,0.0069121,0.0470211,4.814412468736595,Low
2009-10-16,21,55,4.1,13.2,16/10/2009,0.2664443336529265,0.5413399782663975,1.5192246522813146,2.3875564305146035,0.5413399782663975,PM10,0.0026608999999999995,0.0053988,0.015078,0.023595,0.0053988,0.0440718,4.505738731515674,Low
2009-10-17,21,63,6.2,17.9,17/10/2009,0.4031906352353509,0.7347964772483229,1.5192246522813146,2.739554206864292,0.7347964772483229,PM10,0.0040238,0.0073211,0.015078,0.027027000000000002,0.0073211,0.0494261,5.06679449846601,Low
2009-10-18,19,67,4.9,14.3,18/10/2009,0.3185161882346854,0.5865837039355615,1.3735476667895652,2.9160066347670988,0.5865837039355615,PM10,0.0031801,0.005848700000000001,0.013642,0.028743,0.005848700000000001,0.048233700000000004,4.941587515944157,Low
2009-10-19,26,77,8.8,19.8,19/10/2009,0.5727539994902386,0.8131079115576645,1.8843336472990524,3.35846469718748,0.8131079115576645,PM10,0.0057112,0.0080982,0.018668,0.033033,0.0080982,0.0597992,6.162335117234519,Low
2009-10-20,38,84,10.8,26.2,20/10/2009,0.7033821935392925,1.077341981503821,2.765961665508554,3.669316677315848,1.077341981503821,PM10,0.0070092,0.010715800000000001,0.027284,0.036036,0.010715800000000001,0.0740358,7.684535586990426,Low
2009-10-21,40,94,13.9,44.1,21/10/2009,0.9061912755606416,1.8200547296801428,2.913639593835593,4.11501338173883,1.8200547296801428,PM10,0.009021099999999999,0.0180369,0.02872,0.040326,0.0180369,0.0870829,9.098711880167464,Moderate
2009-10-22,11,61,8.5,32.3,22/10/2009,0.5531743904233499,1.3298346830634244,0.7929271475156652,2.6514414751221738,1.3298346830634244,PM10,0.0055165,0.013210699999999999,0.007898,0.026169,0.013210699999999999,0.047277700000000006,4.84131129794827,Low
2009-10-23,26,84,18.0,45.0,23/10/2009,1.1750501045193484,1.8575415908596682,1.8843336472990524,3.669316677315848,1.8575415908596682,PM10,0.011682,0.018405,0.018668,0.036036,0.018405,0.07310900000000001,7.584779793383656,Low
2009-10-24,15,86,17.9,40.9,24/10/2009,1.168484056838115,1.6868798107271488,1.0828205219063136,3.7583031207501616,1.6868798107271488,PM10,0.011617099999999998,0.0167281,0.01077,0.036894,0.0167281,0.06439210000000001,6.651049555357913,Low
2009-10-25,19,51,11.9,28.3,25/10/2009,0.7753000060960025,1.1641946040511497,1.3735476667895652,2.212010045555113,1.1641946040511497,PM10,0.007723099999999999,0.0115747,0.013642,0.021879000000000003,0.0115747,0.047095700000000004,4.82223191556852,Low
2009-10-26,9,47,3.8,17.3,26/10/2009,0.2469243572725377,0.7100791911278437,0.6482923767514581,2.036764639878119,0.7100791911278437,PM10,0.0024661999999999996,0.007075700000000001,0.006462,0.020163,0.007075700000000001,0.0337007,3.4275001889999324,Low
2009-10-27,21,47,4.5,25.7,27/10/2009,0.29247688148046347,1.0566737784643898,1.5192246522813146,2.036764639878119,1.0566737784643898,PM10,0.0029205,0.0105113,0.015078,0.020163,0.0105113,0.045752299999999996,4.681508274446822,Low
2009-10-28,23,71,8.6,22.3,28/10/2009,0.5597005032113467,0.916242032731085,1.6651109801961494,3.0927621149807294,0.916242032731085,PM10,0.005581399999999999,0.0091207,0.016514,0.030459,0.0091207,0.0560937,5.76967852824124,Low
2009-10-29,19,59,6.7,18.9,29/10/2009,0.4357767574088456,0.7760054356650503,1.3735476667895652,2.5634043116804506,0.7760054356650503,PM10,0.004348299999999999,0.0077301,0.013642,0.025311,0.0077301,0.0466831,4.77899118385654,Low
2009-10-30,21,79,6.7,17.8,30/10/2009,0.4357767574088456,0.7306765083263445,1.5192246522813146,3.4471843151711035,0.7306765083263445,PM10,0.004348299999999999,0.0072802000000000006,0.015078,0.033891000000000004,0.0072802000000000006,0.056249200000000006,5.786126992087293,Low
2009-10-31,15,61,3.6,13.5,31/10/2009,0.23391315093652665,0.5536771575522126,1.0828205219063136,2.6514414751221738,0.5536771575522126,PM10,0.0023363999999999998,0.0055215,0.01077,0.026169,0.0055215,0.0424605,4.337484225343569,Low
2009-01-11,23,73,6.5,23.2,1/11/2009,0.42274103962212095,0.9533961392170998,1.6651109801961494,3.1812536623204934,0.9533961392170998,PM10,0.0042185,0.0094888,0.016514,0.031317000000000005,0.0094888,0.057319800000000004,5.899442266488064,Low
2009-02-11,26,98,11.2,36.1,2/11/2009,0.7295281851596114,1.4874439585699228,1.8843336472990524,4.293828123871668,1.4874439585699228,PM10,0.007268799999999999,0.014764900000000001,0.018668,0.042042,0.014764900000000001,0.07547490000000001,7.839615963474156,Low
2009-03-11,23,102,15.3,41.2,3/11/2009,0.9979163053242868,1.6993575563739816,1.6651109801961494,4.472949975526586,1.6993575563739816,PM10,0.0099297,0.016850800000000003,0.016514,0.043758000000000005,0.016850800000000003,0.0771228,8.017471370334551,Low
2009-04-11,13,65,12.5,43.7,4/11/2009,0.8145495493084853,1.8033983312569113,0.9377697630074788,2.8277425717722293,1.8033983312569113,PM10,0.0081125,0.0178733,0.009334,0.027885,0.0178733,0.055092300000000004,5.663813787485528,Low
2009-05-11,19,51,6.7,30.6,5/11/2009,0.4357767574088456,1.2594045368860218,1.3735476667895652,2.212010045555113,1.2594045368860218,PM10,0.004348299999999999,0.012515400000000001,0.013642,0.021879000000000003,0.012515400000000001,0.04803640000000001,4.920884583138729,Low
2009-06-11,17,51,5.9,21.8,6/11/2009,0.38364403694175486,0.8956067712627913,1.228079723320863,2.212010045555113,0.8956067712627913,PM10,0.0038290999999999998,0.0089162,0.012206,0.021879000000000003,0.0089162,0.0430012,4.393914757683803,Low
2009-07-11,15,53,5.0,23.0,7/11/2009,0.32502707121115915,0.945138489155406,1.0828205219063136,2.299745583337587,0.945138489155406,PM10,0.0032449999999999996,0.009407,0.01077,0.022737,0.009407,0.042914,4.3848120052027095,Low
2009-08-11,17,43,4.8,18.6,8/11/2009,0.3120057278007904,0.7636409783730702,1.228079723320863,1.8618196974460988,0.7636409783730702,PM10,0.0031152,0.007607400000000001,0.012206,0.018447,0.007607400000000001,0.0382604,3.900175371182324,Low
2009-09-11,17,71,5.1,18.1,9/11/2009,0.3315383767576563,0.7430369206296916,1.228079723320863,3.0927621149807294,0.7430369206296916,PM10,0.0033098999999999993,0.007402900000000001,0.012206,0.030459,0.007402900000000001,0.0500679,5.134248010691822,Low
2009-10-11,26,94,7.1,22.1,10/11/2009,0.46185326963992246,0.9079874217509998,1.8843336472990524,4.11501338173883,0.9079874217509998,PM10,0.004607899999999999,0.0090389,0.018668,0.040326,0.0090389,0.06803290000000001,7.040052407671671,Low
2009-11-11,28,86,11.0,28.0,11/11/2009,0.7164543409120094,1.151782518870248,2.0307446483558644,3.7583031207501616,1.151782518870248,PM10,0.0071389999999999995,0.011452,0.020104,0.036894,0.011452,0.06845000000000001,7.084708125833528,Low
2009-12-11,32,112,16.0,43.2,12/11/2009,1.0438100826839936,1.7825816648748605,2.3241981444966697,4.922101672459012,1.7825816648748605,PM10,0.010384,0.017668800000000002,0.022976,0.048048,0.017668800000000002,0.0886928,9.2744913521442,Moderate
2009-11-13,34,59,11.2,25.8,13/11/2009,0.7295281851596114,1.0608070809474013,2.471241244710054,2.5634043116804506,1.0608070809474013,PM10,0.007268799999999999,0.010552200000000001,0.024412,0.025311,0.010552200000000001,0.0602752,6.212880417577438,Low
2009-11-14,26,96,9.9,29.0,14/11/2009,0.6445785232837897,1.1931620594596737,1.8843336472990524,4.204382397045414,1.1931620594596737,PM10,0.0064250999999999996,0.011861,0.018668,0.041184,0.011861,0.071713,7.434696223497661,Low
2009-11-15,30,90,16.8,33.7,15/11/2009,1.096285650357487,1.3878727611189579,2.177366046639251,3.936505222580089,1.3878727611189579,PM10,0.0109032,0.013783300000000002,0.02154,0.03861,0.013783300000000002,0.07393330000000001,7.67349848775376,Low
2009-11-16,34,116,17.3,42.2,16/11/2009,1.1290967183589018,1.7409611009594483,2.471241244710054,5.102302567077399,1.7409611009594483,PM10,0.0112277,0.017259800000000002,0.024412,0.049764,0.017259800000000002,0.09143580000000001,9.574642751371032,Moderate
2009-11-17,21,55,12.8,33.9,17/11/2009,0.8341800530732746,1.396166628325357,1.5192246522813146,2.3875564305146035,1.396166628325357,PM10,0.008307199999999999,0.0138651,0.015078,0.023595,0.0138651,0.052538100000000004,5.394271653108995,Low
2009-11-18,21,75,6.4,23.7,18/11/2009,0.41622381521486673,0.9740432198195981,1.5192246522813146,3.2698211679893507,0.9740432198195981,PM10,0.0041535999999999995,0.0096933,0.015078,0.032175,0.0096933,0.056946300000000005,5.859896210487214,Low
2009-11-19,41,130,15.4,41.4,19/11/2009,1.0044712827992353,1.7076769040787587,2.9875581206395108,5.735446424066604,1.7076769040787587,PM10,0.0099946,0.0169326,0.029438,0.05577,0.0169326,0.1021406,10.753918079014891,Moderate
2009-11-20,43,188,23.6,56.7,20/11/2009,1.5434297205679348,2.346128569920203,3.135554490062109,8.399360114796561,2.346128569920203,PM10,0.015316399999999999,0.023190300000000004,0.030874,0.080652,0.023190300000000004,0.1347163,14.421212532065496,High
2009-11-21,26,130,14.0,37.3,21/11/2009,0.9127402998879486,1.537266221447986,1.8843336472990524,5.735446424066604,1.537266221447986,PM10,0.009085999999999999,0.015255699999999999,0.018668,0.05577,0.015255699999999999,0.0896937,9.383918944441728,Moderate
2009-11-22,24,124,34.8,132.6,22/11/2009,2.2842176605571973,5.573098101251728,1.7381327415552095,5.463633358460718,5.573098101251728,PM10,0.022585199999999996,0.0542334,0.017232,0.053196,0.0542334,0.1246614,13.276483395099948,High
2009-11-23,11,65,16.8,61.1,23/11/2009,1.096285650357487,2.530476489400746,0.7929271475156652,2.8277425717722293,2.530476489400746,PM10,0.0109032,0.024989900000000002,0.007898,0.027885,0.024989900000000002,0.060772900000000005,6.265755725090072,Low
2009-11-24,19,39,6.9,21.6,24/11/2009,0.4488141673415713,0.8873538481780407,1.3735476667895652,1.6871747031061979,0.8873538481780407,PM10,0.0044781,0.008834400000000001,0.013642,0.016731,0.008834400000000001,0.0392074,3.9986154412751773,Low
2009-11-25,21,88,9.8,24.9,25/11/2009,0.6380469020910162,1.0236134437697997,1.5192246522813146,3.8473659473166277,1.0236134437697997,PM10,0.0063602,0.0101841,0.015078,0.037752,0.0101841,0.0630141,6.50418562156081,Low
2009-11-26,17,102,10.3,35.1,26/11/2009,0.670709247489687,1.4459440812942814,1.228079723320863,4.472949975526586,1.4459440812942814,PM10,0.0066847,0.014355900000000001,0.012206,0.043758000000000005,0.014355900000000001,0.0703199,7.285133150535605,Low
2009-11-27,24,98,13.0,108.5,27/11/2009,0.8472691791100662,4.53758648186553,1.7381327415552095,4.293828123871668,4.53758648186553,PM10,0.008437,0.0443765,0.017232,0.042042,0.0443765,0.1036505,10.921271731768156,Moderate
2009-11-28,32,114,30.3,161.2,28/11/2009,1.9859323859659606,6.815279843478295,2.3241981444966697,5.012163466678676,6.815279843478295,PM10,0.0196647,0.0659308,0.022976,0.048906000000000005,0.0659308,0.1378128,14.776066936464805,High
2009-11-29,23,63,48.8,398.6,29/11/2009,3.217806935570211,17.706894093560454,1.6651109801961494,2.739554206864292,17.706894093560454,PM10,0.0316712,0.16302740000000002,0.016514,0.027027000000000002,0.16302740000000002,0.2065684,22.945182584598367,Very High
2009-11-30,23,49,7.1,29.0,30/11/2009,0.46185326963992246,1.1931620594596737,1.6651109801961494,2.124349752579402,1.1931620594596737,PM10,0.004607899999999999,0.011861,0.016514,0.021021,0.011861,0.049396,5.063632035546917,Low
2009-01-12,9,43,4.4,20.4,1/12/2009,0.285968110942747,0.837850484028646,0.6482923767514581,1.8618196974460988,0.837850484028646,PM10,0.0028556,0.0083436,0.006462,0.018447,0.0083436,0.0332526,3.3811647084049934,Low
2009-02-12,19,43,3.6,14.8,2/12/2009,0.23391315093652665,0.607155763724454,1.3735476667895652,1.8618196974460988,0.607155763724454,PM10,0.0023363999999999998,0.006053200000000001,0.013642,0.018447,0.006053200000000001,0.0381422,3.887895096231997,Low
2009-03-12,32,73,5.7,22.0,3/12/2009,0.3706150855429913,0.9038603694642378,2.3241981444966697,3.1812536623204934,0.9038603694642378,PM10,0.0036993,0.008998,0.022976,0.031317000000000005,0.008998,0.06329100000000001,6.5336807139665165,Low
2009-04-12,34,59,11.2,40.6,4/12/2009,0.7295281851596114,1.6744035960058135,2.471241244710054,2.5634043116804506,1.6744035960058135,PM10,0.007268799999999999,0.016605400000000003,0.024412,0.025311,0.016605400000000003,0.06632840000000001,6.857758042850515,Low
2009-05-12,17,79,8.3,32.0,5/12/2009,0.5401234354127649,1.3174022750916503,1.228079723320863,3.4471843151711035,1.3174022750916503,PM10,0.0053867,0.013088,0.012206,0.033891000000000004,0.013088,0.059185,6.0971502313331705,Low
2009-06-12,17,73,7.9,27.1,6/12/2009,0.5140266068838439,1.1145553997966573,1.228079723320863,3.1812536623204934,1.1145553997966573,PM10,0.0051271,0.0110839,0.012206,0.031317000000000005,0.0110839,0.05460690000000001,5.612537018151786,Low
2009-07-12,17,100,18.4,42.2,7/12/2009,1.2013185570241003,1.7409611009594483,1.228079723320863,4.3833506280642975,1.7409611009594483,PM10,0.011941599999999998,0.017259800000000002,0.012206,0.0429,0.017259800000000002,0.07236580000000001,7.504852489706226,Low
2009-08-12,13,106,17.2,42.8,8/12/2009,1.1225336529556484,1.7659313965435741,0.9377697630074788,4.652379464155998,1.7659313965435741,PM10,0.011162799999999999,0.0175052,0.009334,0.045474,0.0175052,0.0723132,7.499197883182718,Low
2009-09-12,15,63,4.2,19.0,9/12/2009,0.272951837056401,0.7801272585780783,1.0828205219063136,2.739554206864292,0.7801272585780783,PM10,0.0027258,0.007771,0.01077,0.027027000000000002,0.007771,0.045568000000000004,4.662217250194334,Low
2009-10-12,19,77,12.9,42.8,10/12/2009,0.8407244037206052,1.7659313965435741,1.3735476667895652,3.35846469718748,1.7659313965435741,PM10,0.0083721,0.0175052,0.013642,0.033033,0.0175052,0.06418019999999999,6.628452592189937,Low
2009-11-12,15,63,8.9,29.5,11/12/2009,0.5792813830361121,1.2138581772067392,1.0828205219063136,2.739554206864292,1.2138581772067392,PM10,0.0057761,0.0120655,0.01077,0.027027000000000002,0.0120655,0.049862500000000004,5.1126556537614,Low
2009-12-12,21,75,25.1,35.6,12/12/2009,1.6423303814869117,1.4666918982508825,1.5192246522813146,3.2698211679893507,1.6423303814869117,PM2.5,0.0162899,0.014560400000000001,0.015078,0.032175,0.0162899,0.0635429,6.560519928395503,Low
2009-12-13,19,80,8.2,28.2,13/12/2009,0.5335985931352427,1.1600570731049364,1.3735476667895652,3.491572677865351,1.1600570731049364,PM10,0.005321799999999999,0.0115338,0.013642,0.03432,0.0115338,0.0594958,6.130130350470098,Low
2009-12-14,11,41,5.5,23.0,14/12/2009,0.35758782519237364,0.945138489155406,0.7929271475156652,1.7744597389271588,0.945138489155406,PM10,0.0035694999999999998,0.009407,0.007898,0.017589,0.009407,0.034894,3.550993892839638,Low
2009-12-15,17,55,7.6,25.5,15/12/2009,0.49445843092721375,1.04840768063732,1.228079723320863,2.3875564305146035,1.04840768063732,PM10,0.004932399999999999,0.010429500000000001,0.012206,0.023595,0.010429500000000001,0.04623050000000001,4.731578942646264,Low
2009-12-16,19,98,10.3,38.9,16/12/2009,0.670709247489687,1.603733954333486,1.3735476667895652,4.293828123871668,1.603733954333486,PM10,0.0066847,0.0159101,0.013642,0.042042,0.0159101,0.0715941,7.421922997500019,Low
2009-12-17,23,104,13.9,41.1,17/12/2009,0.9061912755606416,1.6951981377106184,1.6651109801961494,4.5626262322183475,1.6951981377106184,PM10,0.009021099999999999,0.016809900000000003,0.016514,0.044616,0.016809900000000003,0.0779399,8.105768515077095,Moderate
2009-12-18,32,73,11.5,35.9,18/12/2009,0.74914213365318,1.4791426251832718,2.3241981444966697,3.1812536623204934,1.4791426251832718,PM10,0.0074635,0.014683100000000001,0.022976,0.031317000000000005,0.014683100000000001,0.06897610000000001,7.141060212895267,Low
2009-12-19,19,94,11.0,30.0,19/12/2009,0.7164543409120094,1.2345585277426796,1.3735476667895652,4.11501338173883,1.2345585277426796,PM10,0.0071389999999999995,0.012270000000000001,0.013642,0.040326,0.012270000000000001,0.066238,6.848098538139613,Low
2009-12-20,6,49,8.2,25.4,20/12/2009,0.5335985931352427,1.0442748852794281,0.43172927716279563,2.124349752579402,1.0442748852794281,PM10,0.005321799999999999,0.0103886,0.004308,0.021021,0.0103886,0.0357176,3.6363136212511193,Low
2009-12-21,21,73,7.5,29.2,21/12/2009,0.48793655221230914,1.2014399986792323,1.5192246522813146,3.1812536623204934,1.2014399986792323,PM10,0.004867499999999999,0.0119428,0.015078,0.031317000000000005,0.0119428,0.0583378,6.007302790407154,Low
2009-12-22,34,124,9.8,33.6,22/12/2009,0.6380469020910162,1.3837260819231867,2.471241244710054,5.463633358460718,1.3837260819231867,PM10,0.0063602,0.013742400000000002,0.024412,0.053196,0.013742400000000002,0.0913504,9.5652854764414,Moderate
2009-12-23,34,137,14.2,30.5,23/12/2009,0.9258396237066036,1.2552631119331803,2.471241244710054,6.053447208878682,1.2552631119331803,PM10,0.009215799999999998,0.012474500000000001,0.024412,0.058773000000000006,0.012474500000000001,0.09565950000000001,10.038431933658764,Moderate
2009-12-24,32,92,10.4,30.0,24/12/2009,0.6772429885374409,1.2345585277426796,2.3241981444966697,4.025721012161676,1.2345585277426796,PM10,0.0067496,0.012270000000000001,0.022976,0.039468,0.012270000000000001,0.074714,7.757592009658221,Low
2009-12-25,15,73,7.5,20.9,25/12/2009,0.48793655221230914,0.8584739331284119,1.0828205219063136,3.1812536623204934,0.8584739331284119,PM10,0.004867499999999999,0.0085481,0.01077,0.031317000000000005,0.0085481,0.0506351,5.193897071037834,Low
2009-12-26,17,31,4.2,8.8,26/12/2009,0.272951837056401,0.3605684898134287,1.228079723320863,1.3387825025063638,0.3605684898134287,PM10,0.0027258,0.0035992000000000003,0.012206,0.013299,0.0035992000000000003,0.029104199999999997,2.9531866106630167,Low
2009-12-27,15,41,4.3,12.3,27/12/2009,0.2794597628105189,0.5043375217403501,1.0828205219063136,1.7744597389271588,0.5043375217403501,PM10,0.0027906999999999997,0.005030700000000001,0.01077,0.017589,0.005030700000000001,0.0333897,3.395339237728301,Low
2009-12-28,11,41,2.5,9.7,28/12/2009,0.16238169652873502,0.39751801521747954,0.7929271475156652,1.7744597389271588,0.39751801521747954,PM10,0.0016224999999999998,0.0039673,0.007898,0.017589,0.0039673,0.029454300000000003,2.989236831518327,Low
2009-12-29,13,59,4.8,12.1,29/12/2009,0.3120057278007904,0.496116603171215,0.9377697630074788,2.5634043116804506,0.496116603171215,PM10,0.0031152,0.0049489,0.009334,0.025311,0.0049489,0.0395939,4.038818674917666,Low
2009-12-30,13,49,9.5,18.5,30/12/2009,0.618454581733463,0.7595198297351224,0.9377697630074788,2.124349752579402,0.7595198297351224,PM10,0.006165499999999999,0.0075665,0.009334,0.021021,0.0075665,0.0379215,3.8649695677093865,Low
2009-12-31,19,53,5.7,15.8,31/12/2009,0.3706150855429913,0.6483125064119521,1.3735476667895652,2.299745583337587,0.6483125064119521,PM10,0.0036993,0.0064622,0.013642,0.022737,0.0064622,0.042841199999999996,4.377213067493413,Low
2010-01-01,19,51,11.7,15.3,1/01/2010,0.7622202210516349,0.6277320309297396,1.3735476667895652,2.212010045555113,0.7622202210516349,PM2.5,0.007593299999999999,0.006257700000000001,0.013642,0.021879000000000003,0.007593299999999999,0.0431143,4.4057223771512,Low
2010-02-01,13,61,5.9,13.0,2/01/2010,0.38364403694175486,0.5331160330201312,0.9377697630074788,2.6514414751221738,0.5331160330201312,PM10,0.0038290999999999998,0.0053170000000000005,0.009334,0.026169,0.0053170000000000005,0.04082,4.166458904347281,Low
2010-03-01,8,53,6.2,26.4,3/01/2010,0.4031906352353509,1.0856104462535043,0.5760528399221254,2.299745583337587,1.0856104462535043,PM10,0.0040238,0.0107976,0.005744,0.022737,0.0107976,0.0392786,4.006020406308242,Low
2010-04-01,13,53,5.5,17.4,4/01/2010,0.35758782519237364,0.7141983176023325,0.9377697630074788,2.299745583337587,0.7141983176023325,PM10,0.0035694999999999998,0.0071166,0.009334,0.022737,0.0071166,0.0391876,3.996556289075115,Low
2010-05-01,23,82,9.0,26.7,5/01/2010,0.5858091902229301,1.0980144116229829,1.6651109801961494,3.5804065515050443,1.0980144116229829,PM10,0.005841,0.0109203,0.016514,0.035178,0.0109203,0.06261230000000001,6.461400835817144,Low
2010-06-01,21,90,10.8,30.8,6/01/2010,0.7033821935392925,1.2676878949618775,1.5192246522813146,3.936505222580089,1.2676878949618775,PM10,0.0070092,0.012597200000000001,0.015078,0.03861,0.012597200000000001,0.0662852,6.853141887412728,Low
2010-07-01,9,47,5.5,22.2,7/01/2010,0.35758782519237364,0.9121146428376248,0.6482923767514581,2.036764639878119,0.9121146428376248,PM10,0.0035694999999999998,0.0090798,0.006462,0.020163,0.0090798,0.0357048,3.634987084926622,Low
2010-08-01,17,69,6.6,20.3,8/01/2010,0.42925868701095826,0.8337263002839768,1.228079723320863,3.004346460825724,0.8337263002839768,PM10,0.0042834,0.008302700000000001,0.012206,0.029601000000000002,0.008302700000000001,0.05010970000000001,5.138642714107333,Low
2010-09-01,26,126,11.7,24.9,9/01/2010,0.7622202210516349,1.0236134437697997,1.8843336472990524,5.554159986252061,1.0236134437697997,PM10,0.007593299999999999,0.0101841,0.018668,0.054054000000000005,0.0101841,0.08290610000000001,8.643978706239919,Moderate
2010-10-01,28,122,14.0,33.0,10/01/2010,0.9127402998879486,1.3588495680157964,2.0307446483558644,5.373184369204331,1.3588495680157964,PM10,0.009085999999999999,0.013497,0.020104,0.052338,0.013497,0.085939,8.973985214664548,Moderate
2010-11-01,13,67,10.3,36.0,11/01/2010,0.670709247489687,1.483293206995473,0.9377697630074788,2.9160066347670988,1.483293206995473,PM10,0.0066847,0.014724000000000001,0.009334,0.028743,0.014724000000000001,0.052801,5.421983449682655,Low
2010-12-01,28,128,14.5,40.4,12/01/2010,0.9454917977584021,1.666086969946301,2.0307446483558644,5.6447643192208075,1.666086969946301,PM10,0.009410499999999999,0.0165236,0.020104,0.054912,0.0165236,0.0915396,9.586017189611763,Moderate
2010-01-13,30,90,11.4,38.0,13/01/2010,0.7426037265023,1.5663405025519328,2.177366046639251,3.936505222580089,1.5663405025519328,PM10,0.0073986,0.015542,0.02154,0.03861,0.015542,0.07569200000000001,7.863030485654243,Low
2010-01-14,11,39,5.4,20.9,14/01/2010,0.35107482909153553,0.8584739331284119,0.7929271475156652,1.6871747031061979,0.8584739331284119,PM10,0.0035046,0.0085481,0.007898,0.016731,0.0085481,0.0331771,3.3733597251113467,Low
2010-01-15,13,53,6.0,22.8,15/01/2010,0.3901591468527865,0.9368815145418541,0.9377697630074788,2.299745583337587,0.9368815145418541,PM10,0.003894,0.0093252,0.009334,0.022737,0.0093252,0.0413962,4.226496913257249,Low
2010-01-16,15,79,6.4,19.4,16/01/2010,0.41622381521486673,0.7966162361591644,1.0828205219063136,3.4471843151711035,0.7966162361591644,PM10,0.0041535999999999995,0.0079346,0.01077,0.033891000000000004,0.0079346,0.052595600000000006,5.400331997962304,Low
2010-01-17,17,82,12.3,34.5,17/01/2010,0.8014646700040373,1.4210523009630993,1.228079723320863,3.5804065515050443,1.4210523009630993,PM10,0.0079827,0.014110500000000002,0.012206,0.035178,0.014110500000000002,0.0614945,6.342464767715317,Low
2010-01-18,15,49,7.8,20.8,18/01/2010,0.5075034582355142,0.8543489059019471,1.0828205219063136,2.124349752579402,0.8543489059019471,PM10,0.005062199999999999,0.008507200000000001,0.01077,0.021021,0.008507200000000001,0.040298200000000006,4.112119024598582,Low
2010-01-19,28,73,7.8,23.8,19/01/2010,0.5075034582355142,0.9781731426436346,2.0307446483558644,3.1812536623204934,0.9781731426436346,PM10,0.005062199999999999,0.0097342,0.020104,0.031317000000000005,0.0097342,0.06115520000000001,6.306388890038361,Low
2010-01-20,30,114,13.5,39.7,20/01/2010,0.8799994281543766,1.6369841355163395,2.177366046639251,5.012163466678676,1.6369841355163395,PM10,0.008761499999999998,0.016237300000000003,0.02154,0.048906000000000005,0.016237300000000003,0.0866833,9.055124744189925,Moderate
2010-01-21,38,110,16.4,44.0,21/01/2010,1.070044460856412,1.8158903746033461,2.765961665508554,4.832117118118129,1.8158903746033461,PM10,0.010643599999999998,0.017996,0.027284,0.04719,0.017996,0.09247,9.68802346596631,Moderate
2010-01-22,30,122,15.8,37.4,22/01/2010,1.0306954472935281,1.5414191805638744,2.177366046639251,5.373184369204331,1.5414191805638744,PM10,0.0102542,0.0152966,0.02154,0.052338,0.0152966,0.08917459999999999,9.327152487126389,Moderate
2010-01-23,34,92,26.7,81.4,23/01/2010,1.7479305954973157,3.385300037699368,2.471241244710054,4.025721012161676,3.385300037699368,PM10,0.017328299999999998,0.033292600000000006,0.024412,0.039468,0.033292600000000006,0.09717260000000001,10.205057113507099,Moderate
2010-01-24,8,49,9.3,39.1,24/01/2010,0.6053951539039648,1.6120454797077022,0.5760528399221254,2.124349752579402,1.6120454797077022,PM10,0.0060357,0.0159919,0.005744,0.021021,0.0159919,0.0427569,4.368414439299229,Low
2010-01-25,17,73,10.7,34.6,25/01/2010,0.6968467561121683,1.4252005068324358,1.228079723320863,3.1812536623204934,1.4252005068324358,PM10,0.006944299999999999,0.014151400000000001,0.012206,0.031317000000000005,0.014151400000000001,0.05767440000000001,5.937000867462161,Low
2010-01-26,13,118,15.6,35.0,26/01/2010,1.017582514072246,1.4417950270301017,0.9377697630074788,5.192519040012322,1.4417950270301017,PM10,0.010124399999999999,0.014315000000000001,0.009334,0.050622,0.014315000000000001,0.074271,7.709865968496588,Low
