Date,NO2,O3,PM2.5,PM10
17/01/2002,19,63,9.3,19.3
18/01/2002,17,49,7.6,14.9
19/01/2002,17,65,8.2,18.5
20/01/2002,15,94,10.3,29.8
21/01/2002,23,108,16.1,32.8
22/01/2002,38,120,23.1,36.7
23/01/2002,36,73,18.3,36
24/01/2002,19,45,5.5,15
25/01/2002,19,35,6.2,15.8
26/01/2002,17,57,8.3,16.4
27/01/2002,17,63,7.6,16.7
28/01/2002,13,59,7.8,16.4
29/01/2002,17,61,10.1,22.2
30/01/2002,19,59,5.3,12
31/01/2002,15,31,7.5,20.5
1/02/2002,15,20,7.4,16
2/02/2002,17,77,8.3,20.7
3/02/2002,17,39,8.6,29.5
4/02/2002,21,37,6.3,21.3
5/02/2002,23,35,5.9,13.3
6/02/2002,24,29,9.4,17.2
7/02/2002,23,43,7.7,21.5
8/02/2002,28,77,16.2,22.5
9/02/2002,17,53,9,24.6
10/02/2002,19,57,10.4,22.1
11/02/2002,19,29,6.3,17.2
12/02/2002,15,49,5.6,18.5
13/02/2002,21,29,6.7,14.6
14/02/2002,23,71,15.8,22.1
15/02/2002,26,75,16.4,25.1
16/02/2002,23,108,17.1,21.7
17/02/2002,19,90,14,25.1
18/02/2002,23,20,9.1,20
19/02/2002,19,51,6.9,19.5
20/02/2002,28,75,12.8,23.2
21/02/2002,26,69,16.9,41.6
22/02/2002,26,71,13.8,38.3
23/02/2002,21,59,11.5,26
24/02/2002,23,53,11.8,22.1
25/02/2002,19,29,16.4,24.3
26/02/2002,21,59,7.8,16
27/02/2002,23,98,19.1,30.8
28/02/2002,30,37,9.5,25.7
1/03/2002,26,73,10.7,27.4
2/03/2002,23,84,11.6,26.1
3/03/2002,23,67,9.5,20.6
4/03/2002,24,41,7.6,14
5/03/2002,19,26,6.6,14.3
6/03/2002,19,71,16,22.7
7/03/2002,32,112,21.5,41.1
8/03/2002,13,45,12.1,26
9/03/2002,15,41,5.3,15.8
10/03/2002,19,37,6,14.6
11/03/2002,24,63,8.5,17.6
12/03/2002,24,86,15.8,30.4
13/03/2002,24,37,10.1,24.2
14/03/2002,26,43,13.3,22.1
15/03/2002,28,77,17.8,27.5
16/03/2002,43,100,16,30.5
17/03/2002,34,104,14.3,41.6
18/03/2002,32,90,23.4,42.3
19/03/2002,41,84,25,59.7
20/03/2002,26,122,26,45.3
21/03/2002,23,53,17.6,36.9
22/03/2002,23,45,10.1,23
23/03/2002,19,49,13.8,18.7
24/03/2002,19,63,9.1,18.5
25/03/2002,26,77,19.4,27.6
26/03/2002,26,47,17.2,32
27/03/2002,24,61,13.1,23.2
28/03/2002,34,51,11.7,19.4
29/03/2002,30,65,7.8,15.7
30/03/2002,9,45,7.1,17.8
31/03/2002,19,41,7.4,20.1
1/04/2002,19,39,8.4,18.6
2/04/2002,24,57,9.9,16.3
3/04/2002,38,61,12.7,21.2
4/04/2002,28,59,13.7,31.6
5/04/2002,34,57,9.3,23.3
6/04/2002,36,67,11.1,21.2
7/04/2002,30,77,12.6,23.6
8/04/2002,30,65,16.7,25.7
9/04/2002,36,73,18,30.8
10/04/2002,34,88,18.3,33.7
11/04/2002,34,92,18.6,27
12/04/2002,32,69,18.4,29.3
13/04/2002,36,71,14.9,30.6
14/04/2002,19,61,13.9,26.5
15/04/2002,32,53,7.9,14.9
16/04/2002,28,51,15.4,24.5
17/04/2002,28,27,12.9,22
18/04/2002,28,51,7.3,15
19/04/2002,40,53,9.4,26
20/04/2002,34,67,12.6,19
21/04/2002,32,57,12.9,17.3
22/04/2002,23,49,7.1,17.9
23/04/2002,32,45,10.6,17.1
24/04/2002,56,71,15.9,29.8
25/04/2002,45,86,17.7,30.1
26/04/2002,40,61,21.7,33.1
27/04/2002,21,53,8.7,19.4
28/04/2002,24,51,8.9,16.1
29/04/2002,32,37,11.6,18.9
30/04/2002,40,45,10.8,20.1
1/05/2002,38,55,18.9,29.1
2/05/2002,36,57,18.1,28.9
3/05/2002,40,39,12.9,22.9
4/05/2002,40,57,12.2,23.9
5/05/2002,36,63,13,23.1
6/05/2002,60,73,20,40.3
7/05/2002,58,67,23.8,49.2
8/05/2002,47,75,20.9,37.2
9/05/2002,49,49,27.3,45.1
10/05/2002,36,61,22.1,31.6
11/05/2002,30,49,10.5,28
12/05/2002,43,61,13.9,26.7
13/05/2002,34,53,17.6,36.1
14/05/2002,32,35,8.3,20.4
15/05/2002,38,37,17.6,17.2
16/05/2002,34,33,21.5,19.1
17/05/2002,28,49,12.4,16.8
18/05/2002,30,39,17.6,25.1
19/05/2002,23,53,6.7,13.6
20/05/2002,21,43,8.8,12.3
21/05/2002,28,47,10.9,13
22/05/2002,32,47,17.6,24.3
23/05/2002,28,49,15.2,25.5
24/05/2002,30,31,9.7,15
25/05/2002,23,31,5.8,12.4
26/05/2002,30,51,12.8,16.2
27/05/2002,38,45,24.1,25.9
28/05/2002,34,24,25.2,31.1
29/05/2002,34,47,11,18.8
30/05/2002,32,49,7.3,15.1
31/05/2002,40,49,13.1,21
1/06/2002,34,51,10.7,18.4
2/06/2002,30,43,11,20.2
3/06/2002,45,41,21.5,26.2
4/06/2002,41,37,21.4,24.2
5/06/2002,49,27,18.9,28.7
6/06/2002,41,24,30.7,38.5
7/06/2002,32,37,26.9,33.1
8/06/2002,24,35,19,62.9
9/06/2002,30,57,17.9,43
10/06/2002,28,55,16,18.7
11/06/2002,38,51,26.9,34.9
12/06/2002,34,26,30.2,39.1
13/06/2002,21,57,8.3,21.1
14/06/2002,40,51,15.3,38
15/06/2002,26,45,11.2,16.5
16/06/2002,23,55,10.4,21.2
17/06/2002,32,47,18.6,31.3
18/06/2002,24,49,4.4,13.1
19/06/2002,38,65,10.2,19.1
20/06/2002,36,22,22.7,36.1
21/06/2002,34,31,18.5,28.3
22/06/2002,28,51,13.2,19.6
23/06/2002,32,41,20.9,29.3
24/06/2002,41,35,29.8,32.8
25/06/2002,38,43,32.6,32.7
26/06/2002,43,57,14.7,28.6
27/06/2002,38,45,17.5,26.7
28/06/2002,19,55,4,14.6
29/06/2002,23,53,6.3,14.4
30/06/2002,36,57,21.8,31.5
1/07/2002,45,49,27.2,40.7
2/07/2002,43,39,23.9,33.8
3/07/2002,38,51,27.2,27.3
4/07/2002,21,57,4.7,14.5
5/07/2002,28,57,12,26
6/07/2002,15,59,5.4,21.9
7/07/2002,28,55,9.9,16.6
8/07/2002,34,49,16.8,27.4
9/07/2002,28,57,16.1,26.6
10/07/2002,41,59,26.8,41.4
11/07/2002,49,47,31.8,51.1
12/07/2002,49,49,28.6,42.1
13/07/2002,49,51,27.4,38.7
14/07/2002,41,41,31.2,44.8
15/07/2002,43,51,25.1,35.5
16/07/2002,38,49,25,37.5
17/07/2002,30,55,18.8,27.1
18/07/2002,45,57,26.8,45.5
19/07/2002,47,43,34.8,44.5
20/07/2002,34,61,28.6,31.8
21/07/2002,38,61,23.8,33.6
22/07/2002,45,57,23.6,32.6
23/07/2002,49,49,32.4,58.1
24/07/2002,51,33,37.2,58.3
25/07/2002,43,59,13.9,23.5
26/07/2002,55,51,27.2,36.4
27/07/2002,51,67,23.4,32.4
28/07/2002,45,67,23.4,28.1
29/07/2002,38,53,26,37.8
30/07/2002,36,47,15.4,19.9
31/07/2002,45,55,19.5,23.4
1/08/2002,45,49,18,26.2
2/08/2002,47,59,30.2,30.9
3/08/2002,36,57,27.9,26
4/08/2002,28,59,8.5,16.9
5/08/2002,47,59,20.1,24.6
6/08/2002,34,57,20.4,31
7/08/2002,34,59,14.7,28.7
8/08/2002,41,57,16.1,27
9/08/2002,47,61,28.9,38.4
10/08/2002,49,75,31.5,43
11/08/2002,38,71,30.8,38.4
12/08/2002,23,57,11,31.3
13/08/2002,21,57,5.2,16.7
14/08/2002,32,59,12.6,22.4
15/08/2002,34,61,9.8,26.7
16/08/2002,51,63,16.2,31.6
17/08/2002,43,65,18.8,32.1
18/08/2002,38,51,18.6,26.5
19/08/2002,43,65,24.2,32.2
20/08/2002,45,67,21,29.1
21/08/2002,51,65,20.1,31.3
22/08/2002,49,65,24,35.8
23/08/2002,43,61,12.2,25.6
24/08/2002,38,65,14.9,23.9
25/08/2002,38,57,14.5,22.8
26/08/2002,49,51,17.6,17
27/08/2002,43,53,17.3,20.8
28/08/2002,41,65,19.9,25.7
29/08/2002,53,41,19.4,26.6
30/08/2002,49,63,14.1,23.8
31/08/2002,45,65,13.3,25.2
1/09/2002,43,65,10.2,21.7
2/09/2002,34,63,13.5,22.2
3/09/2002,34,67,20.9,39.5
4/09/2002,47,75,31.4,51.3
5/09/2002,49,75,18,31
6/09/2002,47,59,33.8,40.6
7/09/2002,30,69,10,18.8
8/09/2002,34,69,11.9,21.2
9/09/2002,32,65,12.8,22.8
10/09/2002,23,63,8.5,23.6
11/09/2002,36,63,15.9,28.5
12/09/2002,40,65,15.7,23.9
13/09/2002,43,77,26.1,33.8
14/09/2002,45,84,53.5,64.2
15/09/2002,40,94,92.6,78.2
16/09/2002,32,75,19.9,28.1
17/09/2002,28,45,9.7,21.2
18/09/2002,24,67,6.3,42.7
19/09/2002,15,61,11.1,66.5
20/09/2002,34,73,11.7,27.5
21/09/2002,47,82,15,30
22/09/2002,51,92,16.1,33.4
23/09/2002,41,82,23.4,39.9
24/09/2002,58,80,26.9,38.1
25/09/2002,47,75,20.1,35.7
26/09/2002,56,77,22.6,46.1
27/09/2002,60,73,30.5,46.4
28/09/2002,53,69,17.2,34.8
29/09/2002,28,63,16.3,28.4
30/09/2002,41,69,15.7,22.1
1/10/2002,43,86,15.8,31.9
2/10/2002,58,92,28.3,47.4
3/10/2002,62,100,28.2,44.4
4/10/2002,55,124,44.5,69.7
5/10/2002,32,96,29.2,46.7
6/10/2002,34,102,25.2,44.9
7/10/2002,40,80,26.4,47.9
8/10/2002,28,79,29.5,82.2
9/10/2002,21,59,27.7,57.3
10/10/2002,26,55,7.3,14.7
11/10/2002,38,59,7.6,14.5
12/10/2002,40,73,8.3,16
13/10/2002,24,73,20.3,30.9
14/10/2002,24,67,10.3,29.4
15/10/2002,23,61,10.9,26.4
16/10/2002,47,77,15.5,37.2
17/10/2002,41,61,25.3,62
18/10/2002,41,92,26.9,46.9
19/10/2002,43,82,25.6,103.5
20/10/2002,28,94,17.2,44.5
21/10/2002,26,59,14.6,37
22/10/2002,34,84,26.7,47.3
23/10/2002,38,69,49.9,217
24/10/2002,36,67,15,29
25/10/2002,45,88,94.5,105.9
26/10/2002,15,61,20.4,46
27/10/2002,13,57,6.5,20.9
28/10/2002,36,65,6.2,23.1
29/10/2002,38,96,22.1,66.9
30/10/2002,62,114,34.8,55.3
31/10/2002,55,71,38.7,67.1
1/11/2002,28,82,20.1,42.1
2/11/2002,13,71,11.1,29
3/11/2002,19,118,75.4,120.7
4/11/2002,30,61,15.5,49.7
5/11/2002,43,80,13.6,34.8
6/11/2002,45,82,20.4,39.3
7/11/2002,30,86,20.4,32.3
8/11/2002,58,118,30.8,62.9
9/11/2002,55,102,29.7,60.3
10/11/2002,32,88,30.9,65.3
11/11/2002,13,53,14.2,38.2
12/11/2002,19,75,15.3,42
13/11/2002,32,53,46.1,192
14/11/2002,23,73,21.6,59.2
15/11/2002,21,51,14.8,41.3
16/11/2002,21,55,11,21.6
17/11/2002,23,71,8.3,26.6
18/11/2002,36,92,18.3,34.7
19/11/2002,38,104,19,41.4
20/11/2002,30,86,22.6,58.6
21/11/2002,23,47,10.1,20.8
22/11/2002,28,86,11.8,25.7
23/11/2002,28,55,7.6,21.4
24/11/2002,34,116,17.9,42.2
25/11/2002,49,114,50.5,68.7
26/11/2002,41,92,38.9,67.2
27/11/2002,40,77,82.1,214.6
28/11/2002,17,59,9.1,26.9
29/11/2002,34,53,17.4,30.8
30/11/2002,41,73,12.2,23.5
1/12/2002,38,57,8.3,20.9
2/12/2002,40,96,14.1,28.3
3/12/2002,53,135,24.9,39.9
4/12/2002,55,92,50.5,193.7
5/12/2002,9,59,90.8,281.7
6/12/2002,32,63,56.8,178.2
7/12/2002,36,114,86.6,100.1
8/12/2002,43,135,96.6,159.1
9/12/2002,49,84,89.3,149.3
10/12/2002,19,39,5.9,21.8
11/12/2002,21,47,8,18.2
12/12/2002,21,77,17.2,32.9
13/12/2002,17,102,25.8,43.1
14/12/2002,21,69,15.4,31.1
15/12/2002,32,98,27.7,49.7
16/12/2002,36,185,32.7,62.8
17/12/2002,17,77,18.7,37.1
18/12/2002,15,47,9.6,20.4
19/12/2002,19,51,7.4,19.4
20/12/2002,19,88,11.2,28.9
21/12/2002,19,100,9.8,27.2
22/12/2002,24,126,26.9,58.5
23/12/2002,13,47,12.8,35.9
24/12/2002,19,39,9.5,23.3
25/12/2002,21,63,8.7,21.1
26/12/2002,9,33,5.8,13.8
27/12/2002,13,59,6.6,16.2
28/12/2002,15,57,7.7,15.8
29/12/2002,17,59,7.2,17.7
30/12/2002,15,75,9.8,23.8
31/12/2002,15,90,11.4,26.5
1/01/2003,23,43,13.2,25.8
2/01/2003,21,69,14.6,26.2
3/01/2003,26,73,9.5,22.4
4/01/2003,21,79,10.9,22
5/01/2003,15,69,8.6,20.1
6/01/2003,13,71,8.4,20.5
7/01/2003,23,86,11.8,32.8
8/01/2003,28,92,41.2,108
9/01/2003,13,73,35.3,49.2
10/01/2003,11,41,22.9,39.1
11/01/2003,11,41,8.1,19.7
12/01/2003,11,39,9,24.9
13/01/2003,13,45,12.3,24.4
14/01/2003,21,69,14.2,28.8
15/01/2003,21,61,18.4,38.7
16/01/2003,17,73,10.4,26.5
17/01/2003,26,112,21.5,47.1
18/01/2003,32,96,43.8,105
19/01/2003,11,69,26.5,45.6
20/01/2003,23,82,26.6,68.5
21/01/2003,24,187,77.6,108.7
22/01/2003,11,45,22.9,48.7
23/01/2003,19,49,26.3,37.7
24/01/2003,19,88,25.1,56.3
25/01/2003,19,124,36.7,59
26/01/2003,30,183,129.5,130.8
27/01/2003,24,94,48.6,79.7
28/01/2003,15,77,13.2,28.4
29/01/2003,17,82,16.8,46
30/01/2003,32,116,52.2,112.5
31/01/2003,24,79,45.5,80
1/02/2003,21,49,11.7,29.7
2/02/2003,26,57,22.2,33.4
3/02/2003,17,41,9,24.9
4/02/2003,23,51,8.8,22.3
5/02/2003,23,55,14.5,35.1
6/02/2003,21,53,17.7,37.4
7/02/2003,19,55,17.3,37.5
8/02/2003,21,77,19,39.4
9/02/2003,19,59,10.6,24.8
10/02/2003,47,90,22,55.2
11/02/2003,43,84,22.5,35.9
12/02/2003,23,73,11.7,40.7
13/02/2003,34,90,21.7,46.7
14/02/2003,15,65,14.9,37.5
15/02/2003,23,90,16.4,46.2
16/02/2003,40,80,17.4,31.3
17/02/2003,34,49,21.6,35.1
18/02/2003,19,59,10.6,25.3
19/02/2003,21,61,12.2,27.3
20/02/2003,26,61,15.7,29.5
21/02/2003,26,41,9.8,21.9
22/02/2003,23,69,11.7,25.1
23/02/2003,19,45,6.6,19.9
24/02/2003,24,45,13.6,31
25/02/2003,24,61,15.7,37
26/02/2003,21,45,9.8,26
27/02/2003,23,71,16.9,37
28/02/2003,30,59,14.9,33.9
1/03/2003,19,67,9.3,27.7
2/03/2003,30,57,9.5,38.6
3/03/2003,32,63,15.2,34.3
4/03/2003,30,59,14.1,33.8
5/03/2003,28,43,10.7,27.5
6/03/2003,19,47,9.4,24
7/03/2003,23,49,12.2,28.1
8/03/2003,21,61,9.8,26.7
9/03/2003,21,65,7.5,26.2
10/03/2003,26,53,9.5,20.8
11/03/2003,24,37,10.3,22.4
12/03/2003,24,35,6.5,15.3
13/03/2003,28,65,13.1,32.4
14/03/2003,32,86,17.5,36.4
15/03/2003,38,67,10.2,25.9
16/03/2003,38,79,12.7,22.9
17/03/2003,23,49,14,24.3
18/03/2003,28,49,16.7,31
19/03/2003,23,63,15.6,54.2
20/03/2003,23,59,149.7,427.5
21/03/2003,41,77,17.9,57.2
22/03/2003,43,71,11.6,37.8
23/03/2003,9,51,5.9,15.1
24/03/2003,26,41,8,19.9
25/03/2003,26,77,14.9,32.4
26/03/2003,28,86,20.5,39.4
27/03/2003,28,73,19.7,38.9
28/03/2003,28,82,17.4,40.1
29/03/2003,28,73,13.7,27.2
30/03/2003,24,84,11,25.8
31/03/2003,24,35,9.4,18
1/04/2003,34,53,8.5,17.9
2/04/2003,32,41,17.6,30.2
3/04/2003,26,39,10.1,18
4/04/2003,17,47,5.1,14.5
5/04/2003,28,51,4.9,15.6
6/04/2003,28,61,8.2,21.3
7/04/2003,38,75,12.8,28.1
8/04/2003,49,71,24.8,56.5
9/04/2003,41,55,18,41.6
10/04/2003,26,47,15.7,32.3
11/04/2003,32,49,11.7,37.7
12/04/2003,30,61,11.4,32.3
13/04/2003,26,57,15.3,27.2
14/04/2003,30,33,12.6,24.9
15/04/2003,26,59,12,34.2
16/04/2003,15,47,7.4,24.7
17/04/2003,23,39,6.6,16.5
18/04/2003,15,47,4.7,13
19/04/2003,15,43,4.8,12.9
20/04/2003,21,49,4.6,11
21/04/2003,26,45,9.6,16.8
22/04/2003,34,43,11.8,25.7
23/04/2003,38,49,13.3,26.8
24/04/2003,38,47,18,37.2
25/04/2003,28,45,16.9,27
26/04/2003,24,39,10.1,21.1
27/04/2003,21,39,5.8,13.8
28/04/2003,32,43,10.1,18.3
29/04/2003,36,53,14.8,24.7
30/04/2003,38,63,13.4,27.5
1/05/2003,34,37,12.2,20.8
2/05/2003,45,55,17.5,32.3
3/05/2003,56,71,18.7,34.8
4/05/2003,38,53,13.5,22.6
5/05/2003,26,41,7.2,16
6/05/2003,36,43,11.2,22.1
7/05/2003,53,49,21,38.4
8/05/2003,56,55,20.7,42.7
9/05/2003,38,41,18.8,33.7
10/05/2003,26,53,14.1,25.5
11/05/2003,28,55,8.3,20.1
12/05/2003,32,47,13.3,24.8
13/05/2003,40,29,9.7,13.7
14/05/2003,32,33,8.1,15.9
15/05/2003,38,31,8.1,13.3
16/05/2003,34,31,6.8,10.3
17/05/2003,26,39,7,13
18/05/2003,30,29,8.9,16.7
19/05/2003,38,55,14.6,23.1
20/05/2003,28,43,15.2,44.8
21/05/2003,28,47,8.9,25.8
22/05/2003,28,49,8.8,19.3
23/05/2003,41,47,12.4,25.2
24/05/2003,32,33,11.6,24.2
25/05/2003,26,43,7.4,10.4
26/05/2003,26,47,6,12.4
27/05/2003,24,45,6,13.7
28/05/2003,38,41,13.9,22.8
29/05/2003,41,47,21.8,32.2
30/05/2003,38,45,23.2,29.6
31/05/2003,36,49,23,27.8
1/06/2003,30,49,21.6,24.7
2/06/2003,24,18,12,18.3
3/06/2003,36,41,15,22.5
4/06/2003,38,43,21.4,36.2
5/06/2003,30,51,12.6,37.7
6/06/2003,28,51,18.8,29.3
7/06/2003,19,55,7.3,16.7
8/06/2003,34,53,22.5,30.4
9/06/2003,34,53,19.4,27.3
10/06/2003,43,43,27.4,41.1
11/06/2003,38,35,26.1,32.6
12/06/2003,34,39,17.1,27.2
13/06/2003,38,47,14.1,21.7
14/06/2003,28,53,11.3,20.2
15/06/2003,21,49,6.3,13.5
16/06/2003,30,47,14.7,27.8
17/06/2003,36,37,17.4,34
18/06/2003,40,43,24.2,31.4
19/06/2003,43,31,25.8,37.1
20/06/2003,47,35,27.6,40
21/06/2003,36,33,25.3,34.5
22/06/2003,30,49,12.7,14
23/06/2003,34,47,16.1,24.9
24/06/2003,38,27,22.5,37.9
25/06/2003,32,31,20.2,27
26/06/2003,36,39,10.4,17.2
27/06/2003,36,41,15.5,25
28/06/2003,28,47,16.3,22.6
29/06/2003,24,55,9.7,16.3
30/06/2003,36,37,17.7,27.6
1/07/2003,30,43,11.1,16.3
2/07/2003,36,31,9.5,13.8
3/07/2003,38,49,22.4,25.5
4/07/2003,38,49,17.1,24.8
5/07/2003,36,51,27.3,28.5
6/07/2003,32,55,25.6,30.1
7/07/2003,47,18,36.2,47.3
8/07/2003,49,22,34.9,48
9/07/2003,36,39,31.8,35.6
10/07/2003,41,43,20.7,29.8
11/07/2003,34,31,23.3,32.7
12/07/2003,34,45,20.9,27.2
13/07/2003,36,53,20.5,26.8
14/07/2003,47,41,20,31.2
15/07/2003,38,47,15.6,23.7
16/07/2003,45,45,28.8,38
17/07/2003,38,53,27.4,34.7
18/07/2003,45,51,15.4,29.4
19/07/2003,32,53,14.5,22.8
20/07/2003,34,49,17.8,20.5
21/07/2003,40,39,19.9,31.3
22/07/2003,32,37,17.9,25.5
23/07/2003,30,57,24.1,31.9
24/07/2003,21,57,5.4,12.9
25/07/2003,26,57,7.5,13.7
26/07/2003,19,55,4.1,10.7
27/07/2003,36,57,14.9,25.8
28/07/2003,41,45,25.6,38.5
29/07/2003,30,57,11.9,18.8
30/07/2003,32,55,9.2,17.1
31/07/2003,30,53,11.4,22.6
1/08/2003,41,57,16.6,28.6
2/08/2003,49,57,31.8,42.7
3/08/2003,41,65,34.9,44
4/08/2003,41,65,22.1,34
5/08/2003,32,57,15.6,41.6
6/08/2003,34,55,20,33.8
7/08/2003,45,57,22.7,35.7
8/08/2003,38,59,22.4,34.2
9/08/2003,32,59,10.6,20.3
10/08/2003,32,61,11.2,24.1
11/08/2003,38,31,16.6,31.1
12/08/2003,40,41,23.2,34.9
13/08/2003,28,31,12,19.9
14/08/2003,23,57,8,18.1
15/08/2003,43,57,15.3,27.6
16/08/2003,40,61,14.1,25.2
17/08/2003,40,63,31,40.7
18/08/2003,28,53,16.5,21
19/08/2003,17,53,5.5,17.7
20/08/2003,40,55,9.4,20.1
21/08/2003,47,57,20.6,31.7
22/08/2003,49,47,18.6,34.1
23/08/2003,47,20,26.6,40.8
24/08/2003,19,59,9.1,21.3
25/08/2003,21,57,6.5,10.5
26/08/2003,26,57,8.4,15.5
27/08/2003,38,57,14.1,23.6
28/08/2003,43,59,14.5,24.2
29/08/2003,43,55,18.1,32.4
30/08/2003,36,69,16,30.5
31/08/2003,26,61,7.9,16.1
1/09/2003,26,57,10.4,21.7
2/09/2003,28,61,12.5,23
3/09/2003,28,59,15.2,36.3
4/09/2003,49,63,32.8,55.4
5/09/2003,43,67,35.7,52.5
6/09/2003,47,67,62.1,79.4
7/09/2003,43,67,48.9,64.2
8/09/2003,26,59,8.9,24.4
9/09/2003,41,65,22.7,38.6
10/09/2003,53,84,23.2,48.1
11/09/2003,51,65,25.4,37.2
12/09/2003,40,37,14,30.8
13/09/2003,26,61,6.1,14.6
14/09/2003,23,63,8.1,24.6
15/09/2003,13,57,4.3,15.9
16/09/2003,19,53,4,14.9
17/09/2003,21,59,6.2,18.3
18/09/2003,38,59,10.8,27.4
19/09/2003,32,65,11.9,45.3
20/09/2003,32,67,15.5,45.3
21/09/2003,36,63,20.9,44.8
22/09/2003,34,79,16.9,43.8
23/09/2003,36,51,20.4,54.4
24/09/2003,34,65,18,51.6
25/09/2003,24,71,6.2,26.2
26/09/2003,34,65,11.8,35
27/09/2003,24,57,10.3,66.5
28/09/2003,28,65,9.4,30.5
29/09/2003,34,57,16,38.2
30/09/2003,38,65,11,24.1
1/10/2003,40,35,17.3,37.1
2/10/2003,30,55,11.1,18.3
3/10/2003,19,53,7.7,18.3
4/10/2003,32,63,8.4,18.7
5/10/2003,30,63,10.9,23.4
6/10/2003,24,47,7.3,14.5
7/10/2003,38,67,11.5,22.8
8/10/2003,36,61,17.1,25.3
9/10/2003,30,51,7,17.6
10/10/2003,30,57,6.5,15.3
11/10/2003,15,55,6.9,25
12/10/2003,19,53,5.9,18.5
13/10/2003,28,49,5,17.4
14/10/2003,34,67,8.3,18.9
15/10/2003,41,71,14.3,31
16/10/2003,36,69,15.5,27.2
17/10/2003,24,45,8.5,19.2
18/10/2003,28,73,9.5,21.8
19/10/2003,26,73,12.4,28
20/10/2003,24,61,9,24.4
21/10/2003,40,69,14.4,27.9
22/10/2003,26,59,8.1,23.4
23/10/2003,30,65,8.6,25.1
24/10/2003,32,75,8.5,37.5
25/10/2003,24,57,7.1,22.3
26/10/2003,26,63,7.4,17.6
27/10/2003,19,65,9,24.2
28/10/2003,30,65,10.7,31.6
29/10/2003,26,53,10,31.8
30/10/2003,34,57,9.4,21
31/10/2003,34,59,10.6,65.3
1/11/2003,23,51,5.3,14.5
2/11/2003,24,47,7.8,24.3
3/11/2003,24,71,9.5,22.9
4/11/2003,34,73,10.9,30.8
5/11/2003,38,98,18.2,37.5
6/11/2003,47,53,21.5,46.1
7/11/2003,30,51,12.9,34.6
8/11/2003,21,79,12.9,28.6
9/11/2003,24,77,10.9,25.1
10/11/2003,23,77,12.9,28.8
11/11/2003,36,100,21.1,41.2
12/11/2003,13,65,12.1,30.4
13/11/2003,30,41,13.5,30.7
14/11/2003,36,77,14.1,35.5
15/11/2003,43,128,19.6,43.5
16/11/2003,43,69,20.4,61.4
17/11/2003,11,53,6.1,19.9
18/11/2003,26,59,6.5,19.2
19/11/2003,24,96,12.9,29.3
20/11/2003,51,116,20.5,38.9
21/11/2003,45,90,18.1,31.6
22/11/2003,15,51,2.8,7.7
23/11/2003,9,49,3.6,9.1
24/11/2003,15,41,3.9,9.6
25/11/2003,15,33,4.2,11.8
26/11/2003,23,37,5.7,15.2
27/11/2003,23,47,5.2,15.3
28/11/2003,28,77,7.8,21
29/11/2003,28,80,9.3,20.2
30/11/2003,28,90,14.3,28
1/12/2003,38,88,19.7,42.9
2/12/2003,32,63,12,20.2
3/12/2003,34,63,16.9,28.3
4/12/2003,36,108,14.5,25.4
5/12/2003,36,43,14.8,23.3
6/12/2003,11,47,6,19.3
7/12/2003,11,43,4.7,14.4
8/12/2003,19,55,6.5,27.2
9/12/2003,17,71,10.2,26
10/12/2003,21,90,12,29.4
11/12/2003,51,84,16.6,37.3
12/12/2003,43,51,15.5,32.5
13/12/2003,30,84,18.2,40.1
14/12/2003,19,47,7.7,22.2
15/12/2003,19,49,14.2,30
16/12/2003,19,61,11.4,23.2
17/12/2003,17,69,12.8,28.7
18/12/2003,28,90,12.5,30.7
19/12/2003,36,104,23.3,52.5
20/12/2003,28,84,13,27.8
21/12/2003,30,90,10.1,17.9
22/12/2003,19,71,13.9,26.1
23/12/2003,21,53,12.2,31.5
24/12/2003,15,80,11.9,36.8
25/12/2003,41,110,21.4,41.2
26/12/2003,32,77,18.2,40.9
27/12/2003,9,41,13.7,36.3
28/12/2003,19,49,7.9,23.2
29/12/2003,19,65,10.4,22
30/12/2003,21,92,11.9,37.9
31/12/2003,40,132,21,46.9
1/01/2004,38,116,19.1,41.2
2/01/2004,17,92,9.2,28.3
3/01/2004,11,86,10.1,26.4
4/01/2004,13,92,12.2,31.4
5/01/2004,11,67,12.3,35.5
6/01/2004,17,49,13.2,33.4
7/01/2004,23,84,16.2,31.6
8/01/2004,21,57,8.4,38.9
9/01/2004,23,114,59.4,84.1
10/01/2004,30,120,45.4,71.3
11/01/2004,34,90,22.4,47.4
12/01/2004,15,49,11.8,33.2
13/01/2004,21,73,16.1,30.2
14/01/2004,30,63,15.1,32
15/01/2004,21,77,11.4,31.6
16/01/2004,26,33,11.8,33.3
17/01/2004,24,75,15.7,32.2
18/01/2004,13,51,11.8,26.2
19/01/2004,15,53,6.7,25.3
20/01/2004,28,88,12.7,34
21/01/2004,40,114,20.8,44.3
22/01/2004,28,118,19.2,45.5
23/01/2004,24,65,12.5,32.1
24/01/2004,38,130,15.2,30.7
25/01/2004,34,61,12.4,22.4
26/01/2004,21,71,12.7,21.2
27/01/2004,23,67,9.2,22.1
28/01/2004,26,122,18.8,35.7
29/01/2004,32,82,15.7,37.6
30/01/2004,32,79,17.2,37.1
31/01/2004,38,94,12.2,22.9
1/02/2004,36,71,9,23.1
2/02/2004,28,73,13.7,32
3/02/2004,23,59,10.7,25.6
4/02/2004,19,39,8.7,20.6
5/02/2004,24,82,12.2,27.5
6/02/2004,45,139,19.7,39.6
